ORCID,author_position,corresponding_author,pub_date,DOI,already_oa,oa_status,issn,source,publisher,policy_uri,submitted_oa_policy,accepted_oa_policy,published_oa_policy
https://orcid.org/0000-0001-5678-7234,middle,none,2025-05-01,https://doi.org/10.1136/bmjopen-2023-082610,yes,gold,2044-6055,BMJ Open,BMJ,https://v2.sherpa.ac.uk/id/publication/17945,None,None,None
https://orcid.org/0000-0002-0448-7106,first,none,2025-05-27,https://doi.org/10.1177/03128962251334223,no,closed,0312-8962,Australian Journal of Management,SAGE Publishing,https://v2.sherpa.ac.uk/id/publication/6429,None,None,None
https://orcid.org/0000-0003-4440-3533,first,none,2025-05-27,https://doi.org/10.3390/bs15060739,yes,gold,2076-328X,Behavioral Sciences,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/19454,None,None,None
https://orcid.org/0000-0002-5652-1687,middle,none,2025-05-29,https://doi.org/10.1021/acsomega.5c02274,yes,gold,2470-1343,ACS Omega,American Chemical Society,https://v2.sherpa.ac.uk/id/publication/31790,705:fee_no:Must not violate ACS ethical Guidelines;,708:fee_no:Must link to publisher version;,706:fee_no:Must link to publisher version Publisher source must be acknowledged with citation;
,middle,none,2025-05-29,https://doi.org/10.1080/03610918.2025.2508252,no,closed,0361-0918,Communications in Statistics - Simulation and Computation,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/5082,None,None,None
https://orcid.org/0000-0002-0286-5513,first,none,2025-05-29,https://doi.org/10.1007/s00426-025-02135-y,yes,green,0340-0727,Psychological Research,Springer Science+Business Media,https://v2.sherpa.ac.uk/id/publication/8167,None,None,None
https://orcid.org/0000-0001-7057-5860,middle,none,2025-05-30,https://doi.org/10.1177/10778004251337413,no,closed,1077-8004,Qualitative Inquiry,SAGE Publishing,https://v2.sherpa.ac.uk/id/publication/9440,None,None,None
https://orcid.org/0000-0001-5363-7396,middle,none,2025-05-30,https://doi.org/10.1371/journal.pone.0319005,yes,gold,1932-6203,PLoS ONE,Public Library of Science,https://v2.sherpa.ac.uk/id/publication/17599,None,None,None
,middle,none,2025-05-31,https://doi.org/10.1080/14413523.2025.2500124,no,closed,1441-3523,Sport Management Review,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/17154,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
https://orcid.org/0000-0001-7057-5860,middle,none,2025-05-01,https://doi.org/10.25158/l14.1.5,yes,diamond,2469-4053,Lateral,Cultural Studies Association,None,None,None,None
,middle,none,2025-06-02,https://doi.org/10.1080/23293691.2025.2508983,yes,hybrid,2329-3691,Women s Reproductive Health,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/40260,None,None,None
https://orcid.org/0000-0001-9739-7208,first,none,2025-05-31,https://doi.org/10.3390/jcs9060282,yes,gold,2504-477X,Journal of Composites Science,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/35299,None,None,None
https://orcid.org/0000-0002-8034-0683,first,none,2025-06-05,https://doi.org/10.1371/journal.pone.0322682,yes,gold,1932-6203,PLoS ONE,Public Library of Science,https://v2.sherpa.ac.uk/id/publication/17599,None,None,None
https://orcid.org/0000-0001-8020-9418,first,https://orcid.org/0000-0001-8020-9418,2025-05-01,https://doi.org/10.3366/dlgs.2025.0595,no,closed,2398-9777,Deleuze and Guattari Studies,Edinburgh University Press,https://v2.sherpa.ac.uk/id/publication/40356,None,524:fee_no:Publisher copyright and source must be acknowledged with citation Must link to publisher version Set statement to accompany deposit (see policy);8259:fee_no:Set statement to accompany deposit Published source must be acknowledged with citation;,None
https://orcid.org/0000-0002-5731-5439,first,none,2025-06-01,https://doi.org/10.1016/j.xpro.2025.103885,yes,gold,2666-1667,STAR Protocols,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/37443,None,"1145:fee_no:Upon publicaton, published source must be acknowledged with citation Upon publication, must link to published article with DOI;",None
https://orcid.org/0000-0003-3026-5483,middle,none,2025-06-01,https://doi.org/10.1177/03063127251343046,no,closed,0306-3127,Social Studies of Science,SAGE Publishing,https://v2.sherpa.ac.uk/id/publication/9479,None,None,None
,first,,2025-04-01,https://doi.org/10.3138/cras-2025-002,no,closed,0007-7720,Canadian Review of American Studies,University of Toronto Press,https://v2.sherpa.ac.uk/id/publication/6676,None,354:fee_no:Must link to published article with DOI;8618:fee_no:Publisher copyright and source must be acknowledged;,None
https://orcid.org/0000-0001-9258-1612,middle,none,2025-06-07,https://doi.org/10.3390/v17060827,yes,gold,1999-4915,Viruses,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/17528,None,None,None
https://orcid.org/0000-0002-7336-8901,middle,none,2025-06-10,https://doi.org/10.3897/imafungus.16.156195,yes,gold,2210-6340,IMA Fungus,BioMed Central,https://v2.sherpa.ac.uk/id/publication/45678,None,None,None
https://orcid.org/0000-0001-6203-5338,middle,none,2025-06-10,https://doi.org/10.1002/advs.202415151,yes,gold,2198-3844,Advanced Science,Wiley,https://v2.sherpa.ac.uk/id/publication/31051,8051:fee_no:Publisher source must be acknowledged with citation Must link to published article with DOI;,None,None
,first,none,2025-06-11,https://doi.org/10.1080/15257770.2025.2516597,no,closed,1525-7770,Nucleosides Nucleotides & Nucleic Acids,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/5902,None,None,None
,first,none,2025-06-11,https://doi.org/10.1016/j.bbr.2025.115702,yes,hybrid,0166-4328,Behavioural Brain Research,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/12474,None,11132:fee_no:Must link to publisher version with DOI Publisher source must be acknowledged with citation;11136:fee_no:Must link to published article with DOI Publisher source must be acknowledged with citation;,11134:fee_no:Published source must be acknowledged with citation;11135:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0001-6926-0984,first,none,2025-06-11,https://doi.org/10.1371/journal.pone.0325559,yes,gold,1932-6203,PLoS ONE,Public Library of Science,https://v2.sherpa.ac.uk/id/publication/17599,None,None,None
https://orcid.org/0000-0001-8925-3108,first,none,2025-06-11,https://doi.org/10.3390/educsci15060730,yes,gold,2227-7102,Education Sciences,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/24796,None,None,None
https://orcid.org/0000-0002-5214-1943,middle,none,2025-06-12,https://doi.org/10.1007/s11136-025-04001-1,no,closed,0962-9343,Quality of Life Research,Springer Science+Business Media,https://v2.sherpa.ac.uk/id/publication/16631,None,None,None
https://orcid.org/0000-0002-3873-8196,first,none,2025-06-13,https://doi.org/10.3390/math13121959,yes,gold,2227-7390,Mathematics,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/24812,None,None,None
https://orcid.org/0000-0002-7274-4645,middle,none,2025-06-16,https://doi.org/10.1123/jsm.2025-0138,no,closed,0888-4773,Journal of Sport Management,Human Kinetics,https://v2.sherpa.ac.uk/id/publication/12254,None,3849:fee_no:Publisher copyright and source must be acknowledged Must link to publisher version with DOI Set statement to accompany deposit (see policy);,None
https://orcid.org/0009-0007-1497-5991,middle,none,2025-06-17,https://doi.org/10.3390/insects16060637,yes,gold,2075-4450,Insects,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/13668,None,None,None
https://orcid.org/0000-0003-2161-5613,first,none,2025-05-01,https://doi.org/10.1111/jar.70058,yes,hybrid,1360-2322,Journal of Applied Research in Intellectual Disabilities,Wiley,https://v2.sherpa.ac.uk/id/publication/7037,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0001-9699-9098,last,none,2025-06-16,https://doi.org/10.1002/casp.70112,yes,hybrid,1052-9284,Journal of Community & Applied Social Psychology,Wiley,https://v2.sherpa.ac.uk/id/publication/7489,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0009-0005-9150-8700,first,none,2025-06-18,https://doi.org/10.1113/jp289269,no,closed,0022-3751,The Journal of Physiology,Wiley,https://v2.sherpa.ac.uk/id/publication/6978,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0002-3829-7466,first,none,2025-06-19,https://doi.org/10.1007/s00421-025-05851-w,no,closed,1439-6319,European Journal of Applied Physiology,Springer Science+Business Media,https://v2.sherpa.ac.uk/id/publication/28234,None,None,None
https://orcid.org/0000-0003-0328-5198,middle,none,2025-06-19,https://doi.org/10.3390/sports13060192,yes,gold,2075-4663,Sports,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/24825,None,None,None
https://orcid.org/0000-0003-1633-9757,last,none,2025-06-21,https://doi.org/10.1016/j.gene.2025.149643,no,closed,0378-1119,Gene,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/16823,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0002-5214-1943,middle,none,2025-06-23,https://doi.org/10.1016/j.jad.2025.119759,no,closed,0165-0327,Journal of Affective Disorders,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/13768,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
,first,none,2025-05-01,https://doi.org/10.1152/physiol.2025.40.s1.0135,no,closed,1548-9221,Physiology,American Physiological Society,https://v2.sherpa.ac.uk/id/publication/7401,None,833:fee_no:Must link to publisher version with DOI;,None
,first,none,2025-05-01,https://doi.org/10.1152/physiol.2025.40.s1.0331,no,closed,1548-9221,Physiology,American Physiological Society,https://v2.sherpa.ac.uk/id/publication/7401,None,833:fee_no:Must link to publisher version with DOI;,None
,first,none,2025-05-01,https://doi.org/10.1152/physiol.2025.40.s1.0594,no,closed,1548-9221,Physiology,American Physiological Society,https://v2.sherpa.ac.uk/id/publication/7401,None,833:fee_no:Must link to publisher version with DOI;,None
https://orcid.org/0000-0002-9468-0080,first,none,2025-05-01,https://doi.org/10.1152/physiol.2025.40.s1.0644,no,closed,1548-9221,Physiology,American Physiological Society,https://v2.sherpa.ac.uk/id/publication/7401,None,833:fee_no:Must link to publisher version with DOI;,None
https://orcid.org/0000-0002-7336-8901,first,none,2025-06-23,https://doi.org/10.3390/jof11070477,yes,gold,2309-608X,Journal of Fungi,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/35290,None,None,None
,first,none,2025-05-01,https://doi.org/10.1152/physiol.2025.40.s1.2098,no,closed,1548-9221,Physiology,American Physiological Society,https://v2.sherpa.ac.uk/id/publication/7401,None,833:fee_no:Must link to publisher version with DOI;,None
,first,none,2025-05-01,https://doi.org/10.1152/physiol.2025.40.s1.2022,no,closed,1548-9221,Physiology,American Physiological Society,https://v2.sherpa.ac.uk/id/publication/7401,None,833:fee_no:Must link to publisher version with DOI;,None
https://orcid.org/0000-0002-9141-9477,middle,none,2025-01-01,https://doi.org/10.1109/tits.2025.3577660,no,closed,1524-9050,IEEE Transactions on Intelligent Transportation Systems,Institute of Electrical and Electronics Engineers,https://v2.sherpa.ac.uk/id/publication/3482,"11087:fee_no:Must be replaced with accepted version When submitted, set statement to accompany deposit (see policy) When accepted for publication, must either replace the submitted work with a full citation OR the accepted version with a DOI When accepted for publication, must be removed if not on the permitted locations for accepted article IEEE must be informed as to the electronic address of the pre-print Publisher copyright and source must be acknowledged;","11089:fee_no:When accepted for publication, set statement to accompany deposit (see policy) Must link to publisher version with DOI Publisher copyright and source must be acknowledged;11092:fee_no:Submissions should include the following text in the funding acknowledgement section of the manuscript and any cover note accompanying the submission: ""For the purpose of open access, the author(s) has applied a Creative Commons Attribution (CC BY) license to any Accepted Manuscript version arising.""' Publisher source must be acknowledged with citation;11093:fee_no:Publisher source must be acknowledged with citation;",None
https://orcid.org/0000-0002-8147-9628,first,none,2025-06-01,https://doi.org/10.1111/jppi.70013,no,closed,1741-1122,Journal of Policy and Practice in Intellectual Disabilities,Wiley,https://v2.sherpa.ac.uk/id/publication/15128,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0002-6352-8289,first,none,2025-06-26,https://doi.org/10.1080/02614367.2025.2522419,no,closed,0261-4367,Leisure Studies,Routledge,https://v2.sherpa.ac.uk/id/publication/25738,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
,middle,none,2025-06-27,https://doi.org/10.1111/jpim.12795,yes,hybrid,0737-6782,Journal of Product Innovation Management,Wiley,https://v2.sherpa.ac.uk/id/publication/15932,11212:fee_no:May not be updated with Publisher's Version/PDF Must acknowledge acceptance for publication Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,11213:fee_no:Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None
https://orcid.org/0000-0002-3913-9961,first,none,2025-06-24,https://doi.org/10.1093/geronb/gbaf111,no,closed,1079-5014,The Journals of Gerontology Series B,Oxford University Press,https://v2.sherpa.ac.uk/id/publication/12758,None,39:fee_no:Publisher source must be acknowledged with citation Must link to publisher version with DOI Set phrase to accompany archived copy;,None
https://orcid.org/0000-0002-4560-8728,first,none,2025-05-01,https://doi.org/10.1152/physiol.2025.40.s1.1308,no,closed,1548-9221,Physiology,American Physiological Society,https://v2.sherpa.ac.uk/id/publication/7401,None,833:fee_no:Must link to publisher version with DOI;,None
https://orcid.org/0000-0002-6188-4829,first,none,2025-05-01,https://doi.org/10.1152/physiol.2025.40.s1.0191,no,closed,1548-9221,Physiology,American Physiological Society,https://v2.sherpa.ac.uk/id/publication/7401,None,833:fee_no:Must link to publisher version with DOI;,None
,first,none,2025-05-01,https://doi.org/10.1152/physiol.2025.40.s1.0136,no,closed,1548-9221,Physiology,American Physiological Society,https://v2.sherpa.ac.uk/id/publication/7401,None,833:fee_no:Must link to publisher version with DOI;,None
https://orcid.org/0000-0002-6614-2007,middle,none,2025-01-01,https://doi.org/10.1123/jsep.2024-0197,no,closed,0895-2779,Journal of Sport and Exercise Psychology,Human Kinetics,https://v2.sherpa.ac.uk/id/publication/12253,None,3849:fee_no:Publisher copyright and source must be acknowledged Must link to publisher version with DOI Set statement to accompany deposit (see policy);,None
https://orcid.org/0000-0001-5038-8355,first,https://orcid.org/0000-0001-5038-8355,2025-06-01,https://doi.org/10.2478/host-2025-0008,yes,diamond,1646-7752,HoST - Journal of History of Science and Technology,De Gruyter,https://v2.sherpa.ac.uk/id/publication/43584,None,None,None
,first,none,2025-01-01,https://doi.org/10.1123/jsep.2025-0170,no,closed,0895-2779,Journal of Sport and Exercise Psychology,Human Kinetics,https://v2.sherpa.ac.uk/id/publication/12253,None,3849:fee_no:Publisher copyright and source must be acknowledged Must link to publisher version with DOI Set statement to accompany deposit (see policy);,None
,first,,2025-01-01,https://doi.org/10.3102/ip.25.2193676,no,closed,,Aera,,None,None,None,None
,first,,2025-01-01,https://doi.org/10.3102/ip.25.2210960,no,closed,,Aera,,None,None,None,None
https://orcid.org/0009-0002-7201-1887,middle,none,2025-04-01,https://doi.org/10.1192/j.eurpsy.2025.1488,yes,gold,0924-9338,European Psychiatry,Cambridge University Press,https://v2.sherpa.ac.uk/id/publication/13242,None,None,None
https://orcid.org/0000-0002-0853-5160,first,https://orcid.org/0000-0002-0853-5160,2024-07-07,https://doi.org/10.1002/hec.4880,yes,hybrid,1057-9230,Health Economics,Wiley,https://v2.sherpa.ac.uk/id/publication/7456,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0001-9258-1612,middle,https://orcid.org/0000-0001-8501-5145,2024-07-24,https://doi.org/10.1016/j.jviromet.2024.114997,yes,hybrid,0166-0934,Journal of Virological Methods,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/14150,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0002-6609-4287,middle,https://orcid.org/0000-0001-5943-9702,2024-07-01,https://doi.org/10.1136/bmjpo-2024-002739,yes,diamond,2399-9772,BMJ Paediatrics Open,BMJ,https://v2.sherpa.ac.uk/id/publication/33239,None,None,None
,first,https://orcid.org/0000-0003-0328-5198,2024-07-23,https://doi.org/10.3390/endocrines5030021,yes,gold,2673-396X,Endocrines,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/38191,None,None,None
https://orcid.org/0000-0001-5074-5703,first,https://orcid.org/0000-0001-5074-5703,2024-07-25,https://doi.org/10.3390/educsci14080812,yes,gold,2227-7102,Education Sciences,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/24796,None,None,None
https://orcid.org/0000-0003-2161-5613,middle,https://orcid.org/0000-0001-5775-8590,2024-07-01,https://doi.org/10.1192/bjo.2024.67,yes,gold,2056-4724,BJPsych Open,Cambridge University Press,https://v2.sherpa.ac.uk/id/publication/34565,None,None,None
,first,none,2024-08-01,https://doi.org/10.1007/s13258-024-01550-6,yes,hybrid,1976-9571,Genes & Genomics,Springer Science+Business Media,https://v2.sherpa.ac.uk/id/publication/16380,None,11275:fee_no:Published source must be acknowledged with citation Must link to publisher version with DOI Post-prints are subject to Springer Nature re-use terms Set statement to accompany deposit (see policy);,None
,first,https://orcid.org/0000-0002-3727-3980,2024-08-03,https://doi.org/10.1080/20430795.2024.2386476,yes,hybrid,2043-0795,Journal of Sustainable Finance & Investment,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/12770,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
https://orcid.org/0000-0002-9196-0757,middle,none,2024-08-13,https://doi.org/10.1210/endocr/bqae102,no,closed,0013-7227,Endocrinology,Oxford University Press,error,error,error,error
,first,none,2024-08-22,https://doi.org/10.1016/j.drugpo.2024.104546,yes,hybrid,0955-3959,International Journal of Drug Policy,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/12559,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0001-9583-4582,middle,https://orcid.org/0000-0002-4377-9136,2024-08-23,https://doi.org/10.1016/j.lindif.2024.102541,no,closed,1041-6080,Learning and Individual Differences,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/16787,None,11157:fee_no:Must link to publisher version with DOI;11161:fee_no:Must link to published article with DOI Publisher source must be acknowledged with citation;,11159:fee_yes:Published source must be acknowledged with citation;11160:fee_yes:no conditions;
https://orcid.org/0000-0002-1847-9940,first,https://orcid.org/0000-0001-5894-0300,2024-08-26,https://doi.org/10.1152/ajpcell.00452.2024,no,closed,0363-6143,AJP Cell Physiology,American Physical Society,https://v2.sherpa.ac.uk/id/publication/7390,None,None,None
https://orcid.org/0000-0002-4247-6045,first,https://orcid.org/0000-0002-4247-6045,2024-08-19,https://doi.org/10.26522/brocked.v33i3.1173,yes,diamond,1183-1189,Brock Education Journal,Brock University,https://v2.sherpa.ac.uk/id/publication/20655,None,None,None
https://orcid.org/0000-0002-5214-1943,middle,none,2024-09-12,https://doi.org/10.1016/j.ssmph.2024.101710,yes,gold,2352-8273,SSM - Population Health,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/31540,None,None,None
https://orcid.org/0000-0002-9757-2771,last,none,2024-09-19,https://doi.org/10.3390/bs14090841,yes,gold,2076-328X,Behavioral Sciences,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/19454,None,None,None
https://orcid.org/0000-0002-3882-000X,first,none,2024-09-19,https://doi.org/10.1242/jeb.249319,yes,hybrid,0022-0949,Journal of Experimental Biology,The Company of Biologists,https://v2.sherpa.ac.uk/id/publication/14671,7117:fee_no:Must link to publisher version;,None,3762:fee_no:Must link to publisher version;
https://orcid.org/0000-0001-8188-9769,middle,none,2024-09-01,https://doi.org/10.1029/2024je008505,yes,hybrid,2169-9097,Journal of Geophysical Research Planets,Wiley,https://v2.sherpa.ac.uk/id/publication/11077,"1013:fee_no:Set statement to accompany deposit (see policy) Upon publication, published source must be acknowledged with citation Upon publication, must link to published article with DOI;",None,9708:fee_no:Published source must be acknowledged with citation Copyright must be acknowledged Must link to published article with DOI;
https://orcid.org/0000-0002-2892-4630,first,none,2024-09-27,https://doi.org/10.1186/s12889-024-19974-w,yes,gold,1471-2458,BMC Public Health,BioMed Central,https://v2.sherpa.ac.uk/id/publication/2477,None,None,None
https://orcid.org/0009-0003-8621-1625,first,https://orcid.org/0009-0003-8621-1625,2024-10-05,https://doi.org/10.1002/bin.2059,yes,hybrid,1072-0847,Behavioral Interventions,Wiley,https://v2.sherpa.ac.uk/id/publication/3699,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0002-7352-4775,middle,https://orcid.org/0000-0002-5694-1964,2024-10-08,https://doi.org/10.1177/1356336x241282492,yes,hybrid,1356-336X,European Physical Education Review,SAGE Publishing,https://v2.sherpa.ac.uk/id/publication/9143,None,None,None
https://orcid.org/0000-0003-4828-9176,first,https://orcid.org/0000-0001-5586-5640,2024-10-12,https://doi.org/10.1007/s10964-024-02095-3,yes,hybrid,0047-2891,Journal of Youth and Adolescence,Springer Science+Business Media,https://v2.sherpa.ac.uk/id/publication/14870,None,140:fee_no:Published source must be acknowledged with citation Must link to publisher version with DOI Post-prints are subject to Springer Nature re-use terms Set statement to accompany deposit (see policy);,None
https://orcid.org/0009-0002-1977-1553,middle,none,2024-10-21,https://doi.org/10.1016/j.socscimed.2024.117430,yes,hybrid,0277-9536,Social Science & Medicine,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/31827,None,9770:fee_no:Publisher source must be acknowledged with citation Must link to published article with DOI;11125:fee_no:Must link to published article with DOI Publisher source must be acknowledged with citation;,11047:fee_yes:Published source must be acknowledged with citation;11048:fee_yes:Published source must be acknowledged with citation;
,middle,https://orcid.org/0000-0002-9798-9331,2024-10-21,https://doi.org/10.1021/acs.cgd.4c01229,yes,hybrid,1528-7483,Crystal Growth & Design,American Chemical Society,https://v2.sherpa.ac.uk/id/publication/7772,None,None,710:fee_yes:no conditions;
https://orcid.org/0000-0002-5214-1943,middle,none,2024-10-24,https://doi.org/10.5888/pcd21.240187,yes,diamond,1545-1151,Preventing Chronic Disease,Centers for Disease Control and Prevention,None,None,None,None
https://orcid.org/0000-0003-3006-9773,middle,none,2024-10-26,https://doi.org/10.1080/09638288.2024.2417769,yes,hybrid,0963-8288,Disability and Rehabilitation,Informa,https://v2.sherpa.ac.uk/id/publication/20617,None,None,None
https://orcid.org/0000-0002-2125-3627,middle,https://orcid.org/0000-0002-0617-9502,2024-11-02,https://doi.org/10.1007/s41614-024-00168-1,yes,hybrid,2367-3192,Reviews of Modern Plasma Physics,Springer Science+Business Media,https://v2.sherpa.ac.uk/id/publication/36173,None,11275:fee_no:Published source must be acknowledged with citation Must link to publisher version with DOI Post-prints are subject to Springer Nature re-use terms Set statement to accompany deposit (see policy);,None
https://orcid.org/0000-0002-7336-8901,first,https://orcid.org/0000-0002-8749-9486,2024-11-07,https://doi.org/10.3390/agronomy14112623,yes,gold,2073-4395,Agronomy,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/19453,None,None,None
https://orcid.org/0000-0003-1444-4510,middle,none,2024-11-18,https://doi.org/10.1103/physrevb.110.184414,yes,green,2469-9950,Physical review. B./Physical review. B,American Physical Society,https://v2.sherpa.ac.uk/id/publication/23829,None,None,None
https://orcid.org/0000-0003-2177-9765,first,https://orcid.org/0000-0003-4134-4558,2024-11-19,https://doi.org/10.1371/journal.pntd.0012677,yes,gold,1935-2727,PLoS neglected tropical diseases,Public Library of Science,https://v2.sherpa.ac.uk/id/publication/17598,None,None,None
,first,https://orcid.org/0000-0003-0482-3875,2024-11-21,https://doi.org/10.1371/journal.pone.0311920,yes,gold,1932-6203,PLoS ONE,Public Library of Science,https://v2.sherpa.ac.uk/id/publication/17599,None,None,None
https://orcid.org/0000-0003-0214-0296,middle,https://orcid.org/0000-0002-0847-7212,2024-11-21,https://doi.org/10.1111/tpj.17145,yes,hybrid,0960-7412,The Plant Journal,Wiley,https://v2.sherpa.ac.uk/id/publication/6981,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0009-0008-1923-4786,first,none,2024-11-29,https://doi.org/10.1007/s00040-024-01007-9,no,closed,0020-1812,Insectes Sociaux,Springer Nature,https://v2.sherpa.ac.uk/id/publication/15629,None,11275:fee_no:Published source must be acknowledged with citation Must link to publisher version with DOI Post-prints are subject to Springer Nature re-use terms Set statement to accompany deposit (see policy);,None
https://orcid.org/0000-0002-7256-1152,first,https://orcid.org/0000-0002-7256-1152,2024-12-03,https://doi.org/10.1177/00472875241294044,yes,hybrid,0047-2875,Journal of Travel Research,SAGE Publishing,https://v2.sherpa.ac.uk/id/publication/9357,None,None,None
https://orcid.org/0009-0009-4162-2926,first,none,2024-12-18,https://doi.org/10.1186/s12961-024-01243-2,yes,gold,1478-4505,Health Research Policy and Systems,BioMed Central,https://v2.sherpa.ac.uk/id/publication/21412,None,None,None
https://orcid.org/0000-0002-2400-8897,middle,none,2024-12-18,https://doi.org/10.1007/s11856-024-2707-9,no,closed,0021-2172,Israel Journal of Mathematics,Hebrew University of Jerusalem,https://v2.sherpa.ac.uk/id/publication/14267,None,140:fee_no:Published source must be acknowledged with citation Must link to publisher version with DOI Post-prints are subject to Springer Nature re-use terms Set statement to accompany deposit (see policy);,None
https://orcid.org/0000-0002-4989-5058,middle,none,2024-12-01,https://doi.org/10.1016/j.jtho.2024.12.025,no,closed,1556-0864,Journal of Thoracic Oncology,Elsevier BV,None,None,None,None
https://orcid.org/0000-0002-6902-5885,middle,none,2024-09-19,https://doi.org/10.1016/j.npep.2024.102473,yes,hybrid,0143-4179,Neuropeptides,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/15865,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0002-7831-5550,middle,none,2024-10-20,https://doi.org/10.1016/j.eucr.2024.102870,yes,gold,2214-4420,Urology Case Reports,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/36587,None,None,None
https://orcid.org/0000-0001-8048-7370,middle,https://orcid.org/0000-0002-8283-0643,2024-12-10,https://doi.org/10.3389/fcell.2024.1504098,yes,gold,2296-634X,Frontiers in Cell and Developmental Biology,Frontiers Media,https://v2.sherpa.ac.uk/id/publication/26063,None,None,None
https://orcid.org/0000-0002-1365-8667,first,none,2024-07-02,https://doi.org/10.1016/j.jecp.2024.105995,no,closed,0022-0965,Journal of Experimental Child Psychology,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/11373,None,11157:fee_no:Must link to publisher version with DOI;11161:fee_no:Must link to published article with DOI Publisher source must be acknowledged with citation;,11159:fee_yes:Published source must be acknowledged with citation;11160:fee_yes:no conditions;
https://orcid.org/0000-0003-4684-9846,middle,https://orcid.org/0000-0002-9058-7276,2024-07-02,https://doi.org/10.1038/s41598-024-65833-4,yes,gold,2045-2322,Scientific Reports,Nature Portfolio,https://v2.sherpa.ac.uk/id/publication/24229,None,None,None
